periodid,periodname,periodcode,perioddescription,organisationunitname,cholera cases 5 years +,cholera cases under 5 years,cholera deaths 5 years +,cholera deaths under 5 years
201705,May-17,201705,,ha Vee’s Health Centre,0,0,0,0
201705,May-17,201705,,ha Western Triangle Clinic,0,0,0,0
201705,May-17,201705,,ha Dunameon,0,0,0,0
201705,May-17,201705,,ha Hopley Clinic,0,0,0,0
201705,May-17,201705,,ha Matapi Clinic,0,0,0,0
201705,May-17,201705,,ha Mbare Hostels Clinic,0,0,0,0
201705,May-17,201705,,ha Mbare PolyClinic,0,0,0,0
201705,May-17,201705,,ha Sunningdale Clinic,0,0,0,0
201705,May-17,201705,,ha Waterfalls Clinic,0,0,0,0
201705,May-17,201705,,ha Budiriro PolyClinic,0,0,0,0
201705,May-17,201705,,ha Budiriro Satellite Clinic,0,0,0,0
201705,May-17,201705,,ha Glen View Maternity Home,0,0,0,0
201705,May-17,201705,,ha Glen View PolyClinic,0,0,0,0
201705,May-17,201705,,ha Glen View Satellite Clinic,0,0,0,0
201705,May-17,201705,,ha Mufakose PolyClinic,0,0,0,0
201705,May-17,201705,,ha Starlight,0,0,0,0
201705,May-17,201705,,ha Kambuzuma PolyClinic,0,0,0,0
201705,May-17,201705,,ha Kuwadzana Phase 4,0,0,0,0
201705,May-17,201705,,ha Kuwadzana PolyClinic,0,0,0,0
201705,May-17,201705,,ha Warren Park PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Caledonia sate,0,0,0,0
201706,Jun-17,201706,,ha Eastley FHS Clinic,0,0,0,0
201706,Jun-17,201706,,ha Chitungwiza Central Hospital,0,0,0,0
201706,Jun-17,201706,,ha Harare Central Hospital,0,0,0,0
201706,Jun-17,201706,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201706,Jun-17,201706,,ha Greendale FHS Clinic,0,0,0,0
201706,Jun-17,201706,,ha Highlands Primary Care Clinic,0,0,0,0
201706,Jun-17,201706,,ha Mabvuku PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Mabvuku Satellite,0,0,0,0
201706,Jun-17,201706,,ha Manyame Airbase Hospital,0,0,0,0
201706,Jun-17,201706,,ha Pacific,0,0,0,0
201706,Jun-17,201706,,ha Tafara FHS Clinic,0,0,0,0
201706,Jun-17,201706,,ha Arcadia Clinic,0,0,0,0
201706,Jun-17,201706,,ha Arcadia Medical Center,0,0,0,0
201706,Jun-17,201706,,ha Avenues Clinic Hospital,0,0,0,0
201706,Jun-17,201706,,ha Baines Avenue Clinic,0,0,0,0
201706,Jun-17,201706,,ha Braeside FHS Clinic,0,0,0,0
201706,Jun-17,201706,,ha Cimas Chinhoyi Clinic,0,0,0,0
201706,Jun-17,201706,,ha Delta Graniteside Clinic,0,0,0,0
201706,Jun-17,201706,,ha Gonda Hospital,0,0,0,0
201706,Jun-17,201706,,ha Harare City Private Institutions,0,0,0,0
201706,Jun-17,201706,,ha Harare Polytechnic Clinic,0,0,0,0
201706,Jun-17,201706,,ha Harare city centre VMMC clinic,0,0,0,0
201706,Jun-17,201706,,ha Hatfield Clinic,0,0,0,0
201706,Jun-17,201706,,ha Insco Wellness Clinic,0,0,0,0
201706,Jun-17,201706,,ha Metropolitan Clinic,0,0,0,0
201706,Jun-17,201706,,ha New Cranborne,0,0,0,0
201706,Jun-17,201706,,"ha PSI New start Centre, Kwame",0,0,0,0
201706,Jun-17,201706,,ha Parirenyatwa Clinic,0,0,0,0
201706,Jun-17,201706,,ha Prospect Palms,0,0,0,0
201706,Jun-17,201706,,ha Queen of Peace,0,0,0,0
201706,Jun-17,201706,,ha Red Crescent Society,0,0,0,0
201706,Jun-17,201706,,ha Roland Square Clinic,0,0,0,0
201706,Jun-17,201706,,ha St Annes Hospital,0,0,0,0
201706,Jun-17,201706,,ha West End Hospital,0,0,0,0
201706,Jun-17,201706,,ha Beatrice Road Hospital,0,0,0,0
201706,Jun-17,201706,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201706,Jun-17,201706,,ha Avondale Clinic,0,0,0,0
201706,Jun-17,201706,,ha Belvedere Satellite Clinic,0,0,0,0
201706,Jun-17,201706,,ha Mabelreign Satellite Clinic,0,0,0,0
201706,Jun-17,201706,,ha Marlborough Satellite Clinic,0,0,0,0
201706,Jun-17,201706,,ha Roland Square clini,0,0,0,0
201706,Jun-17,201706,,ha Rujeko PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha ZAPSO,0,0,0,0
201706,Jun-17,201706,,ha Borrowdale Clinic,0,0,0,0
201706,Jun-17,201706,,ha Hatcliffe PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Highlands FHS Clinic,0,0,0,0
201706,Jun-17,201706,,ha Morris Depot Camp Hospital,0,0,0,0
201706,Jun-17,201706,,ha Mount Pleasant Clinic,0,0,0,0
201706,Jun-17,201706,,ha Newlands Clinic,0,0,0,0
201706,Jun-17,201706,,ha University of Zimbabwe,0,0,0,0
201706,Jun-17,201706,,ha Glen Norah Medical Centre,0,0,0,0
201706,Jun-17,201706,,ha Glen Norah Satellite Clinic,0,0,0,0
201706,Jun-17,201706,,ha Highfield PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Rutsanana PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Southerton Clinic,0,0,0,0
201706,Jun-17,201706,,ha Spilhaus,0,0,0,0
201706,Jun-17,201706,,ha Spilhaus_Data,0,0,0,0
201706,Jun-17,201706,,ha Vee’s Health Centre,0,0,0,0
201706,Jun-17,201706,,ha Western Triangle Clinic,0,0,0,0
201706,Jun-17,201706,,ha Dunameon,0,0,0,0
201706,Jun-17,201706,,ha Hopley Clinic,0,0,0,0
201706,Jun-17,201706,,ha Matapi Clinic,0,0,0,0
201706,Jun-17,201706,,ha Mbare Hostels Clinic,0,0,0,0
201706,Jun-17,201706,,ha Mbare PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Sunningdale Clinic,0,0,0,0
201706,Jun-17,201706,,ha Waterfalls Clinic,0,0,0,0
201706,Jun-17,201706,,ha Budiriro PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Budiriro Satellite Clinic,0,0,0,0
201706,Jun-17,201706,,ha Glen View Maternity Home,0,0,0,0
201706,Jun-17,201706,,ha Glen View PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Glen View Satellite Clinic,0,0,0,0
201706,Jun-17,201706,,ha Mufakose PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Starlight,0,0,0,0
201706,Jun-17,201706,,ha Kambuzuma PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Kuwadzana Phase 4,0,0,0,0
201706,Jun-17,201706,,ha Kuwadzana PolyClinic,0,0,0,0
201706,Jun-17,201706,,ha Warren Park PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Caledonia sate,0,0,0,0
201707,Jul-17,201707,,ha Eastley FHS Clinic,0,0,0,0
201707,Jul-17,201707,,ha Chitungwiza Central Hospital,0,0,0,0
201707,Jul-17,201707,,ha Harare Central Hospital,0,0,0,0
201707,Jul-17,201707,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201707,Jul-17,201707,,ha Greendale FHS Clinic,0,0,0,0
201707,Jul-17,201707,,ha Highlands Primary Care Clinic,0,0,0,0
201707,Jul-17,201707,,ha Mabvuku PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Mabvuku Satellite,0,0,0,0
201707,Jul-17,201707,,ha Manyame Airbase Hospital,0,0,0,0
201707,Jul-17,201707,,ha Pacific,0,0,0,0
201707,Jul-17,201707,,ha Tafara FHS Clinic,0,0,0,0
201707,Jul-17,201707,,ha Arcadia Clinic,0,0,0,0
201707,Jul-17,201707,,ha Arcadia Medical Center,0,0,0,0
201707,Jul-17,201707,,ha Avenues Clinic Hospital,0,0,0,0
201707,Jul-17,201707,,ha Baines Avenue Clinic,0,0,0,0
201707,Jul-17,201707,,ha Braeside FHS Clinic,0,0,0,0
201707,Jul-17,201707,,ha Cimas Chinhoyi Clinic,0,0,0,0
201707,Jul-17,201707,,ha Delta Graniteside Clinic,0,0,0,0
201707,Jul-17,201707,,ha Gonda Hospital,0,0,0,0
201707,Jul-17,201707,,ha Harare City Private Institutions,0,0,0,0
201707,Jul-17,201707,,ha Harare Polytechnic Clinic,0,0,0,0
201707,Jul-17,201707,,ha Harare city centre VMMC clinic,0,0,0,0
201707,Jul-17,201707,,ha Hatfield Clinic,0,0,0,0
201707,Jul-17,201707,,ha Insco Wellness Clinic,0,0,0,0
201707,Jul-17,201707,,ha Metropolitan Clinic,0,0,0,0
201707,Jul-17,201707,,ha New Cranborne,0,0,0,0
201707,Jul-17,201707,,"ha PSI New start Centre, Kwame",0,0,0,0
201707,Jul-17,201707,,ha Parirenyatwa Clinic,0,0,0,0
201707,Jul-17,201707,,ha Prospect Palms,0,0,0,0
201707,Jul-17,201707,,ha Queen of Peace,0,0,0,0
201707,Jul-17,201707,,ha Red Crescent Society,0,0,0,0
201707,Jul-17,201707,,ha Roland Square Clinic,0,0,0,0
201707,Jul-17,201707,,ha St Annes Hospital,0,0,0,0
201707,Jul-17,201707,,ha West End Hospital,0,0,0,0
201707,Jul-17,201707,,ha Beatrice Road Hospital,0,0,0,0
201707,Jul-17,201707,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201707,Jul-17,201707,,ha Avondale Clinic,0,0,0,0
201707,Jul-17,201707,,ha Belvedere Satellite Clinic,0,0,0,0
201707,Jul-17,201707,,ha Mabelreign Satellite Clinic,0,0,0,0
201707,Jul-17,201707,,ha Marlborough Satellite Clinic,0,0,0,0
201707,Jul-17,201707,,ha Roland Square clini,0,0,0,0
201707,Jul-17,201707,,ha Rujeko PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha ZAPSO,0,0,0,0
201707,Jul-17,201707,,ha Borrowdale Clinic,0,0,0,0
201707,Jul-17,201707,,ha Hatcliffe PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Highlands FHS Clinic,0,0,0,0
201707,Jul-17,201707,,ha Morris Depot Camp Hospital,0,0,0,0
201707,Jul-17,201707,,ha Mount Pleasant Clinic,0,0,0,0
201707,Jul-17,201707,,ha Newlands Clinic,0,0,0,0
201707,Jul-17,201707,,ha University of Zimbabwe,0,0,0,0
201707,Jul-17,201707,,ha Glen Norah Medical Centre,0,0,0,0
201707,Jul-17,201707,,ha Glen Norah Satellite Clinic,0,0,0,0
201707,Jul-17,201707,,ha Highfield PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Rutsanana PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Southerton Clinic,0,0,0,0
201707,Jul-17,201707,,ha Spilhaus,0,0,0,0
201707,Jul-17,201707,,ha Spilhaus_Data,0,0,0,0
201707,Jul-17,201707,,ha Vee’s Health Centre,0,0,0,0
201707,Jul-17,201707,,ha Western Triangle Clinic,0,0,0,0
201707,Jul-17,201707,,ha Dunameon,0,0,0,0
201707,Jul-17,201707,,ha Hopley Clinic,0,0,0,0
201707,Jul-17,201707,,ha Matapi Clinic,0,0,0,0
201707,Jul-17,201707,,ha Mbare Hostels Clinic,0,0,0,0
201707,Jul-17,201707,,ha Mbare PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Sunningdale Clinic,0,0,0,0
201707,Jul-17,201707,,ha Waterfalls Clinic,0,0,0,0
201707,Jul-17,201707,,ha Budiriro PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Budiriro Satellite Clinic,0,0,0,0
201707,Jul-17,201707,,ha Glen View Maternity Home,0,0,0,0
201707,Jul-17,201707,,ha Glen View PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Glen View Satellite Clinic,0,0,0,0
201707,Jul-17,201707,,ha Mufakose PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Starlight,0,0,0,0
201707,Jul-17,201707,,ha Kambuzuma PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Kuwadzana Phase 4,0,0,0,0
201707,Jul-17,201707,,ha Kuwadzana PolyClinic,0,0,0,0
201707,Jul-17,201707,,ha Warren Park PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Caledonia sate,0,0,0,0
201708,Aug-17,201708,,ha Eastley FHS Clinic,0,0,0,0
201708,Aug-17,201708,,ha Chitungwiza Central Hospital,0,0,0,0
201708,Aug-17,201708,,ha Harare Central Hospital,0,0,0,0
201708,Aug-17,201708,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201708,Aug-17,201708,,ha Greendale FHS Clinic,0,0,0,0
201708,Aug-17,201708,,ha Highlands Primary Care Clinic,0,0,0,0
201708,Aug-17,201708,,ha Mabvuku PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Mabvuku Satellite,0,0,0,0
201708,Aug-17,201708,,ha Manyame Airbase Hospital,0,0,0,0
201708,Aug-17,201708,,ha Pacific,0,0,0,0
201708,Aug-17,201708,,ha Tafara FHS Clinic,0,0,0,0
201708,Aug-17,201708,,ha Arcadia Clinic,0,0,0,0
201708,Aug-17,201708,,ha Arcadia Medical Center,0,0,0,0
201708,Aug-17,201708,,ha Avenues Clinic Hospital,0,0,0,0
201708,Aug-17,201708,,ha Baines Avenue Clinic,0,0,0,0
201708,Aug-17,201708,,ha Braeside FHS Clinic,0,0,0,0
201708,Aug-17,201708,,ha Cimas Chinhoyi Clinic,0,0,0,0
201708,Aug-17,201708,,ha Delta Graniteside Clinic,0,0,0,0
201708,Aug-17,201708,,ha Gonda Hospital,0,0,0,0
201708,Aug-17,201708,,ha Harare City Private Institutions,0,0,0,0
201708,Aug-17,201708,,ha Harare Polytechnic Clinic,0,0,0,0
201708,Aug-17,201708,,ha Harare city centre VMMC clinic,0,0,0,0
201708,Aug-17,201708,,ha Hatfield Clinic,0,0,0,0
201708,Aug-17,201708,,ha Insco Wellness Clinic,0,0,0,0
201708,Aug-17,201708,,ha Metropolitan Clinic,0,0,0,0
201708,Aug-17,201708,,ha New Cranborne,0,0,0,0
201708,Aug-17,201708,,"ha PSI New start Centre, Kwame",0,0,0,0
201708,Aug-17,201708,,ha Parirenyatwa Clinic,0,0,0,0
201708,Aug-17,201708,,ha Prospect Palms,0,0,0,0
201708,Aug-17,201708,,ha Queen of Peace,0,0,0,0
201708,Aug-17,201708,,ha Red Crescent Society,0,0,0,0
201708,Aug-17,201708,,ha Roland Square Clinic,0,0,0,0
201708,Aug-17,201708,,ha St Annes Hospital,0,0,0,0
201708,Aug-17,201708,,ha West End Hospital,0,0,0,0
201708,Aug-17,201708,,ha Beatrice Road Hospital,0,0,0,0
201708,Aug-17,201708,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201708,Aug-17,201708,,ha Avondale Clinic,0,0,0,0
201708,Aug-17,201708,,ha Belvedere Satellite Clinic,0,0,0,0
201708,Aug-17,201708,,ha Mabelreign Satellite Clinic,0,0,0,0
201708,Aug-17,201708,,ha Marlborough Satellite Clinic,0,0,0,0
201708,Aug-17,201708,,ha Roland Square clini,0,0,0,0
201708,Aug-17,201708,,ha Rujeko PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha ZAPSO,0,0,0,0
201708,Aug-17,201708,,ha Borrowdale Clinic,0,0,0,0
201708,Aug-17,201708,,ha Hatcliffe PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Highlands FHS Clinic,0,0,0,0
201708,Aug-17,201708,,ha Morris Depot Camp Hospital,0,0,0,0
201708,Aug-17,201708,,ha Mount Pleasant Clinic,0,0,0,0
201708,Aug-17,201708,,ha Newlands Clinic,0,0,0,0
201708,Aug-17,201708,,ha University of Zimbabwe,0,0,0,0
201708,Aug-17,201708,,ha Glen Norah Medical Centre,0,0,0,0
201708,Aug-17,201708,,ha Glen Norah Satellite Clinic,0,0,0,0
201708,Aug-17,201708,,ha Highfield PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Rutsanana PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Southerton Clinic,0,0,0,0
201708,Aug-17,201708,,ha Spilhaus,0,0,0,0
201708,Aug-17,201708,,ha Spilhaus_Data,0,0,0,0
201708,Aug-17,201708,,ha Vee’s Health Centre,0,0,0,0
201708,Aug-17,201708,,ha Western Triangle Clinic,0,0,0,0
201708,Aug-17,201708,,ha Dunameon,0,0,0,0
201708,Aug-17,201708,,ha Hopley Clinic,0,0,0,0
201708,Aug-17,201708,,ha Matapi Clinic,0,0,0,0
201708,Aug-17,201708,,ha Mbare Hostels Clinic,0,0,0,0
201708,Aug-17,201708,,ha Mbare PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Sunningdale Clinic,0,0,0,0
201708,Aug-17,201708,,ha Waterfalls Clinic,0,0,0,0
201708,Aug-17,201708,,ha Budiriro PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Budiriro Satellite Clinic,0,0,0,0
201708,Aug-17,201708,,ha Glen View Maternity Home,0,0,0,0
201708,Aug-17,201708,,ha Glen View PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Glen View Satellite Clinic,0,0,0,0
201708,Aug-17,201708,,ha Mufakose PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Starlight,0,0,0,0
201708,Aug-17,201708,,ha Kambuzuma PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Kuwadzana Phase 4,0,0,0,0
201708,Aug-17,201708,,ha Kuwadzana PolyClinic,0,0,0,0
201708,Aug-17,201708,,ha Warren Park PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Caledonia sate,0,0,0,0
201709,Sep-17,201709,,ha Eastley FHS Clinic,0,0,0,0
201709,Sep-17,201709,,ha Chitungwiza Central Hospital,0,0,0,0
201709,Sep-17,201709,,ha Harare Central Hospital,0,0,0,0
201709,Sep-17,201709,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201709,Sep-17,201709,,ha Greendale FHS Clinic,0,0,0,0
201709,Sep-17,201709,,ha Highlands Primary Care Clinic,0,0,0,0
201709,Sep-17,201709,,ha Mabvuku PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Mabvuku Satellite,0,0,0,0
201709,Sep-17,201709,,ha Manyame Airbase Hospital,0,0,0,0
201709,Sep-17,201709,,ha Pacific,0,0,0,0
201709,Sep-17,201709,,ha Tafara FHS Clinic,0,0,0,0
201709,Sep-17,201709,,ha Arcadia Clinic,0,0,0,0
201709,Sep-17,201709,,ha Arcadia Medical Center,0,0,0,0
201709,Sep-17,201709,,ha Avenues Clinic Hospital,0,0,0,0
201709,Sep-17,201709,,ha Baines Avenue Clinic,0,0,0,0
201709,Sep-17,201709,,ha Braeside FHS Clinic,0,0,0,0
201709,Sep-17,201709,,ha Cimas Chinhoyi Clinic,0,0,0,0
201709,Sep-17,201709,,ha Delta Graniteside Clinic,0,0,0,0
201709,Sep-17,201709,,ha Gonda Hospital,0,0,0,0
201709,Sep-17,201709,,ha Harare City Private Institutions,0,0,0,0
201709,Sep-17,201709,,ha Harare Polytechnic Clinic,0,0,0,0
201709,Sep-17,201709,,ha Harare city centre VMMC clinic,0,0,0,0
201709,Sep-17,201709,,ha Hatfield Clinic,0,0,0,0
201709,Sep-17,201709,,ha Insco Wellness Clinic,0,0,0,0
201709,Sep-17,201709,,ha Metropolitan Clinic,0,0,0,0
201709,Sep-17,201709,,ha New Cranborne,0,0,0,0
201709,Sep-17,201709,,"ha PSI New start Centre, Kwame",0,0,0,0
201709,Sep-17,201709,,ha Parirenyatwa Clinic,0,0,0,0
201709,Sep-17,201709,,ha Prospect Palms,0,0,0,0
201709,Sep-17,201709,,ha Queen of Peace,0,0,0,0
201709,Sep-17,201709,,ha Red Crescent Society,0,0,0,0
201709,Sep-17,201709,,ha Roland Square Clinic,0,0,0,0
201709,Sep-17,201709,,ha St Annes Hospital,0,0,0,0
201709,Sep-17,201709,,ha West End Hospital,0,0,0,0
201709,Sep-17,201709,,ha Beatrice Road Hospital,0,0,0,0
201709,Sep-17,201709,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201709,Sep-17,201709,,ha Avondale Clinic,0,0,0,0
201709,Sep-17,201709,,ha Belvedere Satellite Clinic,0,0,0,0
201709,Sep-17,201709,,ha Mabelreign Satellite Clinic,0,0,0,0
201709,Sep-17,201709,,ha Marlborough Satellite Clinic,0,0,0,0
201709,Sep-17,201709,,ha Roland Square clini,0,0,0,0
201709,Sep-17,201709,,ha Rujeko PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha ZAPSO,0,0,0,0
201709,Sep-17,201709,,ha Borrowdale Clinic,0,0,0,0
201709,Sep-17,201709,,ha Hatcliffe PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Highlands FHS Clinic,0,0,0,0
201709,Sep-17,201709,,ha Morris Depot Camp Hospital,0,0,0,0
201709,Sep-17,201709,,ha Mount Pleasant Clinic,0,0,0,0
201709,Sep-17,201709,,ha Newlands Clinic,0,0,0,0
201709,Sep-17,201709,,ha University of Zimbabwe,0,0,0,0
201709,Sep-17,201709,,ha Glen Norah Medical Centre,0,0,0,0
201709,Sep-17,201709,,ha Glen Norah Satellite Clinic,0,0,0,0
201709,Sep-17,201709,,ha Highfield PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Rutsanana PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Southerton Clinic,0,0,0,0
201709,Sep-17,201709,,ha Spilhaus,0,0,0,0
201709,Sep-17,201709,,ha Spilhaus_Data,0,0,0,0
201709,Sep-17,201709,,ha Vee’s Health Centre,0,0,0,0
201709,Sep-17,201709,,ha Western Triangle Clinic,0,0,0,0
201709,Sep-17,201709,,ha Dunameon,0,0,0,0
201709,Sep-17,201709,,ha Hopley Clinic,0,0,0,0
201709,Sep-17,201709,,ha Matapi Clinic,0,0,0,0
201709,Sep-17,201709,,ha Mbare Hostels Clinic,0,0,0,0
201709,Sep-17,201709,,ha Mbare PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Sunningdale Clinic,0,0,0,0
201709,Sep-17,201709,,ha Waterfalls Clinic,0,0,0,0
201709,Sep-17,201709,,ha Budiriro PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Budiriro Satellite Clinic,0,0,0,0
201709,Sep-17,201709,,ha Glen View Maternity Home,0,0,0,0
201709,Sep-17,201709,,ha Glen View PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Glen View Satellite Clinic,0,0,0,0
201709,Sep-17,201709,,ha Mufakose PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Starlight,0,0,0,0
201709,Sep-17,201709,,ha Kambuzuma PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Kuwadzana Phase 4,0,0,0,0
201709,Sep-17,201709,,ha Kuwadzana PolyClinic,0,0,0,0
201709,Sep-17,201709,,ha Warren Park PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Caledonia sate,0,0,0,0
201710,Oct-17,201710,,ha Eastley FHS Clinic,0,0,0,0
201710,Oct-17,201710,,ha Chitungwiza Central Hospital,0,0,0,0
201710,Oct-17,201710,,ha Harare Central Hospital,0,0,0,0
201710,Oct-17,201710,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201710,Oct-17,201710,,ha Greendale FHS Clinic,0,0,0,0
201710,Oct-17,201710,,ha Highlands Primary Care Clinic,0,0,0,0
201710,Oct-17,201710,,ha Mabvuku PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Mabvuku Satellite,0,0,0,0
201710,Oct-17,201710,,ha Manyame Airbase Hospital,0,0,0,0
201710,Oct-17,201710,,ha Pacific,0,0,0,0
201710,Oct-17,201710,,ha Tafara FHS Clinic,0,0,0,0
201710,Oct-17,201710,,ha Arcadia Clinic,0,0,0,0
201710,Oct-17,201710,,ha Arcadia Medical Center,0,0,0,0
201710,Oct-17,201710,,ha Avenues Clinic Hospital,0,0,0,0
201710,Oct-17,201710,,ha Baines Avenue Clinic,0,0,0,0
201710,Oct-17,201710,,ha Braeside FHS Clinic,0,0,0,0
201710,Oct-17,201710,,ha Cimas Chinhoyi Clinic,0,0,0,0
201710,Oct-17,201710,,ha Delta Graniteside Clinic,0,0,0,0
201710,Oct-17,201710,,ha Gonda Hospital,0,0,0,0
201710,Oct-17,201710,,ha Harare City Private Institutions,0,0,0,0
201710,Oct-17,201710,,ha Harare Polytechnic Clinic,0,0,0,0
201710,Oct-17,201710,,ha Harare city centre VMMC clinic,0,0,0,0
201710,Oct-17,201710,,ha Hatfield Clinic,0,0,0,0
201710,Oct-17,201710,,ha Insco Wellness Clinic,0,0,0,0
201710,Oct-17,201710,,ha Metropolitan Clinic,0,0,0,0
201710,Oct-17,201710,,ha New Cranborne,0,0,0,0
201710,Oct-17,201710,,"ha PSI New start Centre, Kwame",0,0,0,0
201710,Oct-17,201710,,ha Parirenyatwa Clinic,0,0,0,0
201710,Oct-17,201710,,ha Prospect Palms,0,0,0,0
201710,Oct-17,201710,,ha Queen of Peace,0,0,0,0
201710,Oct-17,201710,,ha Red Crescent Society,0,0,0,0
201710,Oct-17,201710,,ha Roland Square Clinic,0,0,0,0
201710,Oct-17,201710,,ha St Annes Hospital,0,0,0,0
201710,Oct-17,201710,,ha West End Hospital,0,0,0,0
201710,Oct-17,201710,,ha Beatrice Road Hospital,0,0,0,0
201710,Oct-17,201710,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201710,Oct-17,201710,,ha Avondale Clinic,0,0,0,0
201710,Oct-17,201710,,ha Belvedere Satellite Clinic,0,0,0,0
201710,Oct-17,201710,,ha Mabelreign Satellite Clinic,0,0,0,0
201710,Oct-17,201710,,ha Marlborough Satellite Clinic,0,0,0,0
201710,Oct-17,201710,,ha Roland Square clini,0,0,0,0
201710,Oct-17,201710,,ha Rujeko PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha ZAPSO,0,0,0,0
201710,Oct-17,201710,,ha Borrowdale Clinic,0,0,0,0
201710,Oct-17,201710,,ha Hatcliffe PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Highlands FHS Clinic,0,0,0,0
201710,Oct-17,201710,,ha Morris Depot Camp Hospital,0,0,0,0
201710,Oct-17,201710,,ha Mount Pleasant Clinic,0,0,0,0
201710,Oct-17,201710,,ha Newlands Clinic,0,0,0,0
201710,Oct-17,201710,,ha University of Zimbabwe,0,0,0,0
201710,Oct-17,201710,,ha Glen Norah Medical Centre,0,0,0,0
201710,Oct-17,201710,,ha Glen Norah Satellite Clinic,0,0,0,0
201710,Oct-17,201710,,ha Highfield PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Rutsanana PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Southerton Clinic,0,0,0,0
201710,Oct-17,201710,,ha Spilhaus,0,0,0,0
201710,Oct-17,201710,,ha Spilhaus_Data,0,0,0,0
201710,Oct-17,201710,,ha Vee’s Health Centre,0,0,0,0
201710,Oct-17,201710,,ha Western Triangle Clinic,0,0,0,0
201710,Oct-17,201710,,ha Dunameon,0,0,0,0
201710,Oct-17,201710,,ha Hopley Clinic,0,0,0,0
201710,Oct-17,201710,,ha Matapi Clinic,0,0,0,0
201710,Oct-17,201710,,ha Mbare Hostels Clinic,0,0,0,0
201710,Oct-17,201710,,ha Mbare PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Sunningdale Clinic,0,0,0,0
201710,Oct-17,201710,,ha Waterfalls Clinic,0,0,0,0
201710,Oct-17,201710,,ha Budiriro PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Budiriro Satellite Clinic,0,0,0,0
201710,Oct-17,201710,,ha Glen View Maternity Home,0,0,0,0
201710,Oct-17,201710,,ha Glen View PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Glen View Satellite Clinic,0,0,0,0
201710,Oct-17,201710,,ha Mufakose PolyClinic,0,0,0,0
201710,Oct-17,201710,,ha Starlight,0,0,0,0
